ModelID,Scope,FixedEffects,Predictors,Formula,AUC,LogLoss
mod_7003,Europe,C(Year) + C(Country),['TECHNOLOGICAL_lag4'],Infectious_disease_binary ~ TECHNOLOGICAL_lag4 + C(Year) + C(Country),0.9338633686690223,0.24255152222093254
mod_7004,Europe,C(Year) + C(Country),['TECHNOLOGICAL_lag5'],Infectious_disease_binary ~ TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.9337352475348695,0.24822944715431752
mod_7006,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'CLIMATIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + CLIMATIC_lag3 + C(Year) + C(Country),0.9379724517906336,0.2298694608744474
mod_7007,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'CLIMATIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + CLIMATIC_lag4 + C(Year) + C(Country),0.9337926972909305,0.24181781037462904
mod_7009,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'CONFLICTS_lag1']",Infectious_disease_binary ~ CLIMATIC_lag1 + CONFLICTS_lag1 + C(Year) + C(Country),0.9432813501388593,0.21147853711104744
mod_7010,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + CONFLICTS_lag2 + C(Year) + C(Country),0.9399647760394673,0.22210983953923755
mod_7011,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + CONFLICTS_lag3 + C(Year) + C(Country),0.9390853994490358,0.2285615623180031
mod_7012,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + CONFLICTS_lag4 + C(Year) + C(Country),0.9339575971731451,0.24222063053583112
mod_7013,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + CONFLICTS_lag5 + C(Year) + C(Country),0.9342333827210955,0.2468864978503524
mod_7014,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'ECOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECOLOGICAL_lag1 + C(Year) + C(Country),0.9447282049290167,0.209522979194682
mod_7015,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'ECOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECOLOGICAL_lag2 + C(Year) + C(Country),0.9409638181949266,0.21956057751038038
mod_7016,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECOLOGICAL_lag3 + C(Year) + C(Country),0.9379063360881543,0.2299631260323912
mod_7017,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECOLOGICAL_lag4 + C(Year) + C(Country),0.9375500588928151,0.2378862533500213
mod_7018,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECOLOGICAL_lag5 + C(Year) + C(Country),0.9348209267869004,0.24747563986695517
mod_7019,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag1 + C(Year) + C(Country),0.9432813501388593,0.21168212315362808
mod_7020,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag2 + C(Year) + C(Country),0.9397278897551832,0.22129367547715872
mod_7022,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag4 + C(Year) + C(Country),0.9339458186101295,0.2423368752409716
mod_7023,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'ECONOMIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + ECONOMIC_lag5 + C(Year) + C(Country),0.9334925662902979,0.2480648049776594
mod_7024,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag1 + C(Year) + C(Country),0.943058010137694,0.2117884174696339
mod_7025,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag2 + C(Year) + C(Country),0.940036871865119,0.22212509161850677
mod_7026,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag3 + C(Year) + C(Country),0.9381818181818182,0.2299241180351825
mod_7027,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag4 + C(Year) + C(Country),0.9335217903415785,0.24129719134792657
mod_7028,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + GEOPHYSICAL_lag5 + C(Year) + C(Country),0.9333392939253052,0.248058099198625
mod_7029,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.943310481443359,0.21157344701060687
mod_7030,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.941519985992811,0.22062461132876635
mod_7031,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.9381487603305785,0.22996990203245926
mod_7032,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag4 + C(Year) + C(Country),0.9340989399293287,0.24238641141101816
mod_7033,Europe,C(Year) + C(Country),"['CLIMATIC_lag1', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag1 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.9337352475348696,0.24800037910943895
mod_7034,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'CLIMATIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + CLIMATIC_lag3 + C(Year) + C(Country),0.937939393939394,0.22967211845205657
mod_7035,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'CLIMATIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + CLIMATIC_lag4 + C(Year) + C(Country),0.9337220259128386,0.2415549592284454
mod_7036,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'CLIMATIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + CLIMATIC_lag5 + C(Year) + C(Country),0.9338502018086139,0.24773065364002594
mod_7037,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'CONFLICTS_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag1 + C(Year) + C(Country),0.9399235784248091,0.22177919511689367
mod_7038,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag2 + C(Year) + C(Country),0.9395836981038796,0.22217876901841396
mod_7039,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag3 + C(Year) + C(Country),0.9392396694214876,0.22830956979170722
mod_7040,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag4 + C(Year) + C(Country),0.9338044758539459,0.24198888800038082
mod_7041,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + CONFLICTS_lag5 + C(Year) + C(Country),0.9344632912685843,0.2466307155986092
mod_7043,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'ECOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag2 + C(Year) + C(Country),0.9411492074608879,0.2195602725119661
mod_7044,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag3 + C(Year) + C(Country),0.937961432506887,0.22979188517121174
mod_7045,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag4 + C(Year) + C(Country),0.9377620730270907,0.2378109778173134
mod_7046,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECOLOGICAL_lag5 + C(Year) + C(Country),0.9349103356664793,0.24725182285071606
mod_7047,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag1 + C(Year) + C(Country),0.9400265724614545,0.22202698271402188
mod_7048,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag2 + C(Year) + C(Country),0.939645494525867,0.2213173864465879
mod_7049,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'ECONOMIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag3 + C(Year) + C(Country),0.9398126721763086,0.22627100957456303
mod_7050,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag4 + C(Year) + C(Country),0.9338987043580682,0.24218693645377778
mod_7051,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'ECONOMIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + ECONOMIC_lag5 + C(Year) + C(Country),0.933620293261125,0.24782171716017792
mod_7052,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag1 + C(Year) + C(Country),0.9396145963148733,0.2221346120361947
mod_7053,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag2 + C(Year) + C(Country),0.9395013028745636,0.2221931626601997
mod_7054,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag3 + C(Year) + C(Country),0.9380495867768596,0.22978936502195924
mod_7055,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag4 + C(Year) + C(Country),0.9335806831566549,0.24114247031979505
mod_7056,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + GEOPHYSICAL_lag5 + C(Year) + C(Country),0.933658611352373,0.24780677241651103
mod_7057,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.9399956742504608,0.22190682889375674
mod_7058,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.9413860937451721,0.22066892700600302
mod_7059,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.938060606060606,0.2297831757315591
mod_7060,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag4 + C(Year) + C(Country),0.9339104829210836,0.24221868921611453
mod_7061,Europe,C(Year) + C(Country),"['CLIMATIC_lag2', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag2 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.9337352475348695,0.24764399517735078
mod_7062,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'CLIMATIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + CLIMATIC_lag4 + C(Year) + C(Country),0.9345583038869258,0.24167862030939494
mod_7063,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'CLIMATIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + CLIMATIC_lag5 + C(Year) + C(Country),0.9341184284473508,0.24806466568180122
mod_7064,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'CONFLICTS_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag1 + C(Year) + C(Country),0.9387107438016529,0.22914743541327673
mod_7065,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag2 + C(Year) + C(Country),0.9383801652892563,0.22996458737287534
mod_7066,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag3 + C(Year) + C(Country),0.9399338842975207,0.22856362486353615
mod_7067,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag4 + C(Year) + C(Country),0.934570082449941,0.2421463069146246
mod_7068,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + CONFLICTS_lag5 + C(Year) + C(Country),0.9353956981556225,0.24682904533377725
mod_7069,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'ECOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag1 + C(Year) + C(Country),0.9402975206611571,0.22673696356912673
mod_7070,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'ECOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag2 + C(Year) + C(Country),0.9393278236914601,0.22740083555642876
mod_7071,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag3 + C(Year) + C(Country),0.9379724517906336,0.2299423651002024
mod_7072,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag4 + C(Year) + C(Country),0.9382332155477032,0.23745183764871342
mod_7073,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECOLOGICAL_lag5 + C(Year) + C(Country),0.9348720175752312,0.24766321601786564
mod_7074,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag1 + C(Year) + C(Country),0.9384242424242424,0.2298096056165549
mod_7075,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag2 + C(Year) + C(Country),0.9381818181818182,0.2289330461469017
mod_7076,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'ECONOMIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag3 + C(Year) + C(Country),0.9401432506887051,0.2264332010409227
mod_7077,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag4 + C(Year) + C(Country),0.9342520612485278,0.24234074952457135
mod_7078,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'ECONOMIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + ECONOMIC_lag5 + C(Year) + C(Country),0.9339651560823584,0.24820943782320243
mod_7079,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag1 + C(Year) + C(Country),0.9381267217630853,0.22995763017467863
mod_7080,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag2 + C(Year) + C(Country),0.9381707988980716,0.2298702329611411
mod_7081,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag3 + C(Year) + C(Country),0.9383360881542699,0.22989722967361692
mod_7082,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag4 + C(Year) + C(Country),0.9340989399293285,0.24125587357746342
mod_7083,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + GEOPHYSICAL_lag5 + C(Year) + C(Country),0.9335181116844634,0.24821425854914617
mod_7084,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.9383030303030302,0.22979676849308184
mod_7085,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.9397685950413224,0.2284025024564555
mod_7086,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.9382369146005509,0.22992873322337146
mod_7087,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag4 + C(Year) + C(Country),0.934110718492344,0.24238027288110325
mod_7088,Europe,C(Year) + C(Country),"['CLIMATIC_lag3', 'TECHNOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag3 + TECHNOLOGICAL_lag5 + C(Year) + C(Country),0.9341695192356818,0.24807850716600688
mod_7089,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'CLIMATIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + CLIMATIC_lag5 + C(Year) + C(Country),0.9338374291115313,0.24696863076638492
mod_7090,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'CONFLICTS_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag1 + C(Year) + C(Country),0.9340989399293286,0.24127062123831586
mod_7091,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag2 + C(Year) + C(Country),0.9337338044758539,0.24193720204703098
mod_7092,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag3 + C(Year) + C(Country),0.9352414605418139,0.24060864230326684
mod_7093,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag4 + C(Year) + C(Country),0.9338162544169613,0.24178800233214637
mod_7094,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + CONFLICTS_lag5 + C(Year) + C(Country),0.9348209267869004,0.24591543274864144
mod_7095,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'ECOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag1 + C(Year) + C(Country),0.9356537102473499,0.23855397229092412
mod_7096,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'ECOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag2 + C(Year) + C(Country),0.9354299175500589,0.23924407791407384
mod_7097,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag3 + C(Year) + C(Country),0.9336160188457008,0.24191182616606507
mod_7098,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag4 + C(Year) + C(Country),0.937432273262662,0.23752318972696052
mod_7099,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECOLOGICAL_lag5 + C(Year) + C(Country),0.9348081540898175,0.24661187928448738
mod_7100,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'ECONOMIC_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag1 + C(Year) + C(Country),0.9342520612485277,0.2417113205232561
mod_7101,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'ECONOMIC_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag2 + C(Year) + C(Country),0.9340871613663134,0.24082178490843115
mod_7102,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'ECONOMIC_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag3 + C(Year) + C(Country),0.9360306242638399,0.23822647177485998
mod_7103,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'ECONOMIC_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag4 + C(Year) + C(Country),0.9343227326266195,0.24186342811286402
mod_7104,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'ECONOMIC_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + ECONOMIC_lag5 + C(Year) + C(Country),0.9339268379911103,0.24697700034835562
mod_7105,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'GEOPHYSICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag1 + C(Year) + C(Country),0.933663133097762,0.24191810051922413
mod_7106,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'GEOPHYSICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag2 + C(Year) + C(Country),0.9337455830388692,0.24190074587017288
mod_7107,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'GEOPHYSICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag3 + C(Year) + C(Country),0.9338398115429918,0.24186204934750036
mod_7108,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'GEOPHYSICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag4 + C(Year) + C(Country),0.9331448763250884,0.2404713075277459
mod_7109,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'GEOPHYSICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag4 + GEOPHYSICAL_lag5 + C(Year) + C(Country),0.9336841567465386,0.24687013004973435
mod_7110,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag1 + C(Year) + C(Country),0.9339693757361601,0.2418281862431298
mod_7111,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag2']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag2 + C(Year) + C(Country),0.9362544169611308,0.23948369503389977
mod_7112,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag3 + C(Year) + C(Country),0.9338280329799765,0.24193640357367235
mod_7113,Europe,C(Year) + C(Country),"['CLIMATIC_lag4', 'TECHNOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag4 + TECHNOLOGICAL_lag4 + C(Year) + C(Country),0.9338280329799764,0.24193251286950299
mod_7116,Europe,C(Year) + C(Country),"['CLIMATIC_lag5', 'CONFLICTS_lag2']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag2 + C(Year) + C(Country),0.9339779287794411,0.24821096397019943
mod_7117,Europe,C(Year) + C(Country),"['CLIMATIC_lag5', 'CONFLICTS_lag3']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag3 + C(Year) + C(Country),0.9353829254585398,0.24684078975472643
mod_7118,Europe,C(Year) + C(Country),"['CLIMATIC_lag5', 'CONFLICTS_lag4']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag4 + C(Year) + C(Country),0.9342717008123435,0.24796629647563986
mod_7119,Europe,C(Year) + C(Country),"['CLIMATIC_lag5', 'CONFLICTS_lag5']",Infectious_disease_binary ~ CLIMATIC_lag5 + CONFLICTS_lag5 + C(Year) + C(Country),0.9346804271189905,0.24692743440184878
mod_7120,Europe,C(Year) + C(Country),"['CLIMATIC_lag5', 'ECOLOGICAL_lag1']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag1 + C(Year) + C(Country),0.9369411945026311,0.24379324705552738
mod_7122,Europe,C(Year) + C(Country),"['CLIMATIC_lag5', 'ECOLOGICAL_lag3']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag3 + C(Year) + C(Country),0.9336330659582077,0.24817044480880882
mod_7123,Europe,C(Year) + C(Country),"['CLIMATIC_lag5', 'ECOLOGICAL_lag4']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag4 + C(Year) + C(Country),0.9392658253716855,0.24077682853643928
mod_7124,Europe,C(Year) + C(Country),"['CLIMATIC_lag5', 'ECOLOGICAL_lag5']",Infectious_disease_binary ~ CLIMATIC_lag5 + ECOLOGICAL_lag5 + C(Year) + C(Country),0.935331834670209,0.24765650068239278
